Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Vanishing Point","West Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105875739/vanishing-point,3.7,-1,Trad,5.10c,5,485,38.7991,-120.1361
"Sun Wall Left","8 - Sun Wall Area > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106498592/sun-wall-left,3.8,-1,"Trad, TR",5.10+,1,,38.76947,-119.85197
Shangri-La,"Rediscovery Dome Left > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/109008120/shangri-la,3.3,-1,Sport,5.10b,1,90,39.4468,-120.65967
"Pork Chop","Boy Scout Wall > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108368342/pork-chop,3.0,-1,Sport,5.9,1,70,39.44587,-120.65838
"Make That Move Right Now Baby","Sugarbun > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105875529/make-that-move-right-now-baby,3.3,-1,Sport,5.10d,1,,38.77335,-120.31005
"Senior Prom","3. Upper - Right > School Rock > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106495468/senior-prom,3.2,-1,"Trad, TR",5.9,1,,39.31977,-120.32243
"Hungover Hangover","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106479733/hungover-hangover,2.9,-1,Trad,5.10-,1,50,39.32485,-120.31463
O.U.L.D.,"4 - Second Alcove > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106649239/ould,3.6,-1,Trad,5.10d,1,130,38.76946,-119.85281
"Welcome To Thunderdome","Thunderdome > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113723512/welcome-to-thunderdome,3.5,-1,Sport,5.11a,1,70,39.32656,-120.64698
"Short Cake","East Face > Grouse Slab > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736432/short-cake,2.8,-1,"Trad, Sport",5.9,1,150,39.32288,-120.31851
Arrowhead,"3 - Donnie G > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106693372/arrowhead,3.5,-1,Trad,5.11a,1,80,38.76933,-119.85315
"Bourbon Street","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107397422/bourbon-street,3.2,-1,Trad,5.10a/b,4,400,39.32485,-120.31463
"Jugs Revisited","Upper Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105862238/jugs-revisited,3.0,-1,Trad,5.9,2,,38.78867,-120.24518
"The Gamoke","West Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105897467/the-gamoke,3.0,-1,Trad,5.10b,2,200,38.7991,-120.1361
Aja,"Left Side > Rainbow > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106230193/aja,3.7,-1,Trad,5.10d,1,70,39.30547,-120.51562
"Bolt Run","Southeast Wall > Peanut Gallery, The > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105864423/bolt-run,3.0,-1,Sport,5.11a,1,,39.32192,-120.31447
"April Fools","West Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105875719/april-fools,3.2,-1,Trad,5.9,1,,38.7991,-120.1361
"Gimpy Old Men","6. Middle Aged Wall > The Pie Shop > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/112905600/gimpy-old-men,2.9,-1,"Sport, TR",5.10a,1,70,38.87894,-120.01327
"Plane Crash","Luther Spires - Main Area > Luther Spires > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/106889893/plane-crash,2.9,-1,Sport,5.10a/b,1,60,38.79979,-119.99979
"The Prow","Main Wall > Wrights Lake > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736094/the-prow,3.8,-1,"Trad, TR","5.10a R",1,130,38.86367,-120.21887
"Twice Cooked Whopper","Fast Food Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108121845/twice-cooked-whopper,3.5,-1,Sport,5.11c/d,1,60,39.32749,-120.64662
Flamethrower,"Three Towers Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/105736025/flamethrower,3.1,-1,Sport,5.10d,1,115,39.24562,-120.20265
"There Goes The Neighborhood","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106140294/there-goes-the-neighborhood,3.6,-1,Trad,5.11,1,85,39.32485,-120.31463
"Schizophrenic Dike","1. Northeast Face > Calaveras Dome > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/110167992/schizophrenic-dike,3.9,-1,Trad,5.10+,3,350,38.48669,-120.22452
"New Jersey Turnpike","Berkeley Camp Rocks > Echo Lakes > Echo Summit > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107587653/new-jersey-turnpike,3.0,-1,Sport,5.11b,1,70,38.83003,-120.0368
Energizer,"High Energy Wall > Cloudburst Canyon > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/109544781/energizer,3.1,-1,Trad,5.9+,1,110,38.7622,-119.86184
"Surrealistic Direct Knob Variation","Lower Buttress > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105798311/surrealistic-direct-knob-variation,3.0,-1,Trad,"5.10b R",1,80,38.8003,-120.13695
Nirvana,"West Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105987515/nirvana,3.4,-1,Sport,5.11+,2,160,38.7991,-120.1361
"May Cause Drowsiness","South Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/105735803/may-cause-drowsiness,3.0,-1,Sport,5.10d,1,70,39.24416,-120.20261
"The Moon","The Moon > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/115320672/the-moon,3.1,-1,Sport,5.10b,2,150,39.32602,-120.64793
"I'm Cooler Than My Kids Think I Am","6. Middle Aged Wall > The Pie Shop > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/112905674/im-cooler-than-my-kids-think-i-am,2.9,-1,Sport,5.10b,1,50,38.87894,-120.01327
"Half Full Or Half Empty?","The Negativity Cave > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108777337/half-full-or-half-empty,2.9,-1,Sport,5.10c/d,1,50,39.32618,-120.6478
"J'aime Bonpland","Calawee Cliffs > Bliss > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/110856769/jaime-bonpland,3.5,-1,"Trad, TR",5.7,1,110,38.99684,-120.0947
"Absolutely Billy","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105889320/absolutely-billy,3.2,-1,Trad,5.10a,1,100,38.80006,-120.13522
"Off The Wall","Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105858490/off-the-wall,3.0,-1,Sport,5.10c,1,,38.93997,-120.12315
"Velvet Gloves","Black Beauty Wall > Wrights Lake > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736097/velvet-gloves,3.4,-1,"Trad, TR",5.10b,1,70,38.8631,-120.21877
"Welcome To My Nightmare","3. East Face Main > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106196156/welcome-to-my-nightmare,3.0,-1,Trad,5.11+,1,,39.31601,-120.31834
"All Beef Patty","Fast Food Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108238402/all-beef-patty,2.8,-1,Sport,5.11a,1,,39.32749,-120.64662
"""The"" WARM-UP!","B - Word > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/112066341/the-warm-up,3.5,-1,Sport,5.11c/d,1,70,39.44527,-120.66024
"Childhood's Beginning","North Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106506965/childhoods-beginning,3.0,-1,Trad,5.8+,1,,39.32293,-120.32203
"Hit And Run","Road Cut, The > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106236198/hit-and-run,3.0,-1,Sport,5.11b,1,80,39.32346,-120.31294
Methadone,"Detox Wall > Luther Rock > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105735746/methadone,2.9,-1,Sport,5.10a,1,90,38.80482,-120.00376
"The Hand of God","2 - Wood Hood > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/108467441/the-hand-of-god,3.7,-1,Trad,5.11+,4,600,38.76953,-119.85358
"Sun Wall Middle","8 - Sun Wall Area > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106606918/sun-wall-middle,3.2,-1,Trad,5.10b,1,95,38.76947,-119.85197
"TM's Deviation","West Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105911338/tms-deviation,3.4,-1,Trad,5.9+,2,300,38.77639,-120.3085
"North Face Route","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105872297/north-face-route,3.4,-1,Trad,5.11a,4,500,38.80006,-120.13522
Shadowboxing,"The Fortress > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113484532/shadowboxing,3.0,-1,Sport,5.11b,1,40,39.32525,-120.6488
"Sage Finds The Golden Stick","The Fortress > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113564410/sage-finds-the-golden-stick,3.1,-1,Sport,5.11b,1,100,39.32525,-120.6488
"Freak Show","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/109780194/freak-show,3.7,-1,Trad,5.11c/d,1,50,38.80006,-120.13522
"Touch A Cannibal","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108048259/touch-a-cannibal,3.4,-1,Trad,5.9+,4,400,39.32485,-120.31463
Exocette,"Stealth Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107510751/exocette,2.8,-1,Sport,5.10d,1,60,39.32704,-120.31368
"Let's Roll","Twin Towers > Cave Valley (aka Auburn Quarry) > Auburn SRA > Auburn and Grass Valley > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108057886/lets-roll,2.9,-1,Sport,5.11a,1,50,38.91376,-121.01472
"Dark Star","The Moon > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/116079266/dark-star,2.8,-1,Sport,5.9-,3,170,39.32602,-120.64793
"Beer Can Direct","Lower Buttress > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108319038/beer-can-direct,3.0,-1,Sport,"5.11a PG13",1,100,38.8003,-120.13695
"Walking Jack","4 - Second Alcove > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106363932/walking-jack,3.1,-1,Trad,5.10+,1,80,38.76946,-119.85281
"Crystal Crescent","Nap Wall Area > Slick Rock Dome > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/111951621/crystal-crescent,3.8,-1,Sport,5.10a,1,100,38.88127,-120.28982
"Pain Killer","South Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/107660158/pain-killer,3.1,-1,Sport,5.11a,1,,39.24416,-120.20261
"Starting Line","Upper Sergeant Rock > Miscellaneous cliffs and Sergeant Rock > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/116569462/starting-line,4.0,-1,Trad,5.11c,1,100,38.49079,-120.24857
"Seven and Seven","Distillery Wall > Luther Rock > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105735743/seven-and-seven,3.7,-1,Sport,5.11c/d,1,110,38.80522,-120.00333
"Tri-tip Split Roast","Split Rock > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108444950/tri-tip-split-roast,2.9,-1,Sport,5.9,1,150,38.77567,-120.30876
"Slab Crack","The Bayou (aka The Graveyard) > Rocklin (Deer Creek Park) > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108134663/slab-crack,3.1,-1,"Trad, TR, Boulder","5.7 V-easy X",1,20,38.78722,-121.23942
"Lost and Found","The Green Tongue Area > Cloudburst Canyon > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/109349215/lost-and-found,3.0,-1,Trad,5.9,1,60,38.7607,-119.86163
"Hillside Strangler","Strangler Cliff > Crystal Springs Canyon > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/107036882/hillside-strangler,3.5,-1,Trad,5.11b,1,35,38.764,-119.84873
"Dragon's Back","Old Camp Bluff > Silver Lake > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/112201451/dragons-back,3.4,-1,"Sport, TR",5.11a/b,1,,38.66885,-120.13085
Jitters,"The Arena > Deep Creek Crags > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/108174463/jitters,3.5,-1,Sport,5.9,1,70,39.25901,-120.23213
"Animal Logic","Stealth Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107510742/animal-logic,2.9,-1,Sport,5.11a,1,70,39.32704,-120.31368
"Karakoram Highway","1. Northeast Face > Calaveras Dome > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/116384969/karakoram-highway,4.0,-1,Trad,"5.11c PG13",19,2000,38.48669,-120.22452
"Das Rads","Twin Towers > Cave Valley (aka Auburn Quarry) > Auburn SRA > Auburn and Grass Valley > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108742589/das-rads,3.6,-1,Sport,5.11c,1,75,38.91376,-121.01472
"Peyote Pump","Central Area > Rainbow > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106230250/peyote-pump,3.5,-1,Trad,5.11+,1,,39.3052,-120.51592
"Childhood's End","North Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106506958/childhoods-end,3.1,-1,Trad,5.10d,1,,39.32293,-120.32203
"All American Finger Crack","Emerald Point > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/108419563/all-american-finger-crack,3.8,-1,Trad,5.9,2,180,38.95473,-120.1228
"Absolutely Brilliant","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106903624/absolutely-brilliant,3.3,-1,Sport,5.11b,1,90,38.80006,-120.13522
"The Fin","Elder Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/120094248/the-fin,3.3,-1,Sport,5.11-,1,40,39.3242,-120.65013
"Larry Land","Larry Land > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108005227/larry-land,3.1,-1,Sport,5.11c,1,75,39.4443,-120.6542
"Ripple Effect","The Cove > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108390267/ripple-effect,3.2,-1,Sport,5.11b/c,1,85,39.4398,-120.6585
"Vision Quest","The Cove > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/110250422/vision-quest,3.3,-1,Sport,5.11c,1,90,39.4398,-120.6585
"God of Thunder, Pitch 2","Dear John Buttress > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108108036/god-of-thunder-pitch-2,3.7,-1,Trad,5.11c,1,80,38.79911,-120.137
Dan-O-Bolt,"7 - Main Alcove > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/110076460/dan-o-bolt,3.9,-1,Trad,5.11a,1,60,38.77017,-119.85226
"Endless Plight","The Box > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113603787/endless-plight,3.7,-1,Trad,5.11b,1,60,38.79582,-120.14006
Headstone,"1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107774983/headstone,4.0,-1,Trad,5.11+,1,30,39.32485,-120.31463
"Night Stalker","Light Deprivation Buttress > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/109010656/night-stalker,3.0,-1,Sport,5.11a,1,70,39.24013,-120.19339
"Between Two Worlds","Whiskey Cliff/Eagle Creek Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/106481499/between-two-worlds,3.0,-1,Trad,5.10b,1,100,38.93889,-120.12469
Freaky-Styly,"Green Wall Cliff > Elephant's Graveyard > Mokelumne Wilderness > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/113976686/freaky-styly,3.6,-1,Sport,5.10c,1,80,38.66922,-119.978
"Shadow Dancer","Light Deprivation Buttress > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/109010628/shadow-dancer,3.1,-1,Sport,5.11a,1,90,39.24013,-120.19339
"Master Blaster","Thunderdome > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113723517/master-blaster,3.2,-1,Sport,5.11c,1,70,39.32656,-120.64698
"The Man Who Fell to Earth","West Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736232/the-man-who-fell-to-earth,3.0,-1,"Trad, Sport, TR",5.11,1,80,38.77639,-120.3085
"The Shagmaster","Boondocks Wall > Shirley Canyon Cliffs > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/117759748/the-shagmaster,4.0,-1,Trad,5.11b,1,,39.20129,-120.2648
"Super Natural","Larry Land > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108005268/super-natural,3.3,-1,Sport,5.11c,1,60,39.4443,-120.6542
"Pump Factory","9 - Far East > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106420686/pump-factory,4.0,-1,Trad,5.11+,1,40,38.77074,-119.85133
Overkill,"Left Side > Mayhem Cove > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/111760778/overkill,3.0,-1,Sport,5.11c,1,40,38.95326,-120.11439
Jackass,"Luther Spires - Main Area > Luther Spires > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105736064/jackass,3.0,-1,"Sport, TR",5.11c,1,60,38.79979,-119.99979
"Roman Holiday","Twin Towers > Cave Valley (aka Auburn Quarry) > Auburn SRA > Auburn and Grass Valley > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108270355/roman-holiday,3.0,-1,Sport,5.11a/b,2,200,38.91376,-121.01472
"Quoia the Destroya","4 - Second Alcove > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106608214/quoia-the-destroya,3.0,-1,Trad,5.9,1,80,38.76946,-119.85281
"Batman Can't Fly","Dinkum Gulley > Bucks Bar Dome > Cosumnes River Gorge > Placerville > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/111718240/batman-cant-fly,4.0,-1,"Trad, TR",5.11a,1,40,38.64881,-120.70662
"Orange Sunshine","Eagle Lake Buttress > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105875958/orange-sunshine,3.2,-1,"Trad, Alpine",5.9,2,260,38.94693,-120.13266
"Drain The Lake","Calawee Cliffs > Bliss > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/110856905/drain-the-lake,4.0,-1,"Trad, TR",5.10b,1,,38.99684,-120.0947
"Fallen Spirits","Detox Wall > Luther Rock > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105735023/fallen-spirits,3.5,-1,Sport,5.11c/d,1,50,38.80482,-120.00376
"Arete Route","Upper Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107338583/arete-route,4.0,-1,Trad,"5.11a PG13",2,230,38.78867,-120.24518
"Dr. Jekyll and Mr. Hyde","Phantom Wall > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/110288913/dr-jekyll-and-mr-hyde,4.0,-1,Trad,5.11b,1,115,38.78648,-120.24198
"Jumping Jack Flash","Central Area > Rainbow > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106230286/jumping-jack-flash,4.0,-1,Sport,5.10b,1,,39.3052,-120.51592
"With Draws","Detox Wall > Luther Rock > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105735017/with-draws,3.1,-1,Sport,5.11a,1,40,38.80482,-120.00376
"Kalumete Arete","Three Towers Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/105735545/kalumete-arete,3.2,-1,Sport,5.11a,1,120,39.24562,-120.20265
"Robin's Attic","Dinkum Gulley > Bucks Bar Dome > Cosumnes River Gorge > Placerville > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/111720629/robins-attic,3.8,-1,Trad,5.10-,1,45,38.64881,-120.70662
"Anxiety Attack","East Face > Grouse Slab > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106491034/anxiety-attack,2.8,-1,Sport,"5.10a PG13",1,85,39.32288,-120.31851
"All American Hand Crack","Babylon Crag > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107635327/all-american-hand-crack,3.2,-1,Trad,5.10b,1,65,39.33937,-120.32424
"The Hand Crack","Cascade Cliff > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/115456393/the-hand-crack,4.0,-1,Trad,5.11-,1,50,38.9308,-120.11112
"Stony Highway","Dear John Buttress > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/117661638/stony-highway,4.0,-1,Trad,5.11c,1,90,38.79911,-120.137
"Fallen Hero","Central Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/120888983/fallen-hero,4.0,-1,"Trad, TR",5.10d,2,180,38.8014,-120.13299
Straightjacket,"Cuckoo's Nest > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119244680/straightjacket,3.8,-1,Sport,5.11c,1,70,39.32726,-120.31742
"The Beak","Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/110922848/the-beak,3.2,-1,Trad,5.10+,1,100,38.93997,-120.12315
"Shrieks of Bold","Hammer Dome > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/116585070/shrieks-of-bold,4.0,-1,Trad,"5.11a PG13",1,100,38.49188,-120.22803
"5 O'Clock Free Crack Giveaway","5. Crack Rock > Rest Stop Cliffs > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/121501984/5-oclock-free-crack-giveaway,4.0,-1,"Trad, TR",5.9+,1,30,39.33635,-120.33504
"Flying High Again","South Cave > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/105735779/flying-high-again,3.3,-1,Sport,5.11b,1,50,39.24382,-120.20224
"The Golden Eel","East Cliff > Lake Margaret > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/119477477/the-golden-eel,4.0,-1,Trad,5.11a,1,45,38.72278,-120.08532
"Fat Merchant Crack","West Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105922581/fat-merchant-crack,3.5,-1,Trad,"5.10b X",2,,38.77639,-120.3085
"Gold Digger","Gold (a.k.a. Upper Central ) Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/121435484/gold-digger,4.0,-1,Sport,5.11c,1,70,39.24454,-120.2027
"Who's Line is it Anyway","The Gulch > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119766189/whos-line-is-it-anyway,4.0,-1,Sport,5.11b/c,1,55,39.43594,-120.66791
"Saruman's Ruffians","Shire Spire > Luther Spires > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/120206670/sarumans-ruffians,4.0,-1,TR,5.11b,1,65,38.80056,-120.00064
"Standing Bear (var.)","Trophy Wall > Shirley Canyon Cliffs > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/119689770/standing-bear-var,4.0,-1,Trad,5.10c,1,70,39.20186,-120.26476
Powerline,"The Perch > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/117557930/powerline,4.0,-1,Trad,5.9,1,50,39.32958,-120.31503
"The Obscurist","Eagle Rock > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/110422023/the-obscurist,4.0,-1,Trad,"5.11c PG13",3,400,38.76812,-120.26878
"The Left Stuff","Bat Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113219054/the-left-stuff,4.0,-1,Sport,5.11b,1,110,39.33657,-120.3224
"The Middle Stuff Variation","Bat Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/113219129/the-middle-stuff-variation,4.0,-1,Sport,5.11b/c,1,100,39.33657,-120.3224
"The Right Stuff","Bat Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/110423987/the-right-stuff,4.0,-1,Trad,"5.11a R",2,190,39.33657,-120.3224
"Exit Strategy","Homeland Security Wall > Sawtooth Ridge > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/105736327/exit-strategy,4.0,-1,Sport,5.11c,1,90,39.25458,-120.18885
Telesis,"East Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106064039/telesis,3.2,-1,Sport,"5.11b PG13",1,100,38.77622,-120.30784
"Fear No Evil","East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105857727/fear-no-evil,3.5,-1,Trad,"5.9 R",4,,38.80261,-120.13204
